REG;Région;DEP;CODARR;CODCAN;CODCOM;COM;Commune;PMUN;PCAP;PTOT;D1_Etablissements_de_sante_humaine;D2_Equipements_medico_paramedicaux;D3_Structures_de_sante_publique;D4_Actions_sociales;D5_Hebergements_sociaux;D6_Equipements_educatifs_sportifs;D7_Autres_equipements;DENS;nb_equipements_total;D1_Etablissements_de_sante_humaine_1000;D2_Equipements_medico_paramedicaux_1000;D3_Structures_de_sante_publique_1000;D4_Actions_sociales_1000;D5_Hebergements_sociaux_1000;D6_Equipements_educatifs_sportifs_1000;D7_Autres_equipements_1000
76;Occitanie;34;3;10;270;34270;Saint-Jean-de-Védas;12570;152;12722;4.0;230.0;5.0;7.0;1.0;5.0;0.0;1;252;0.31;18.08;0.39;0.55;0.08;0.39;0.0
76;Occitanie;34;3;22;337;34337;Villeneuve-lès-Maguelone;10405;116;10521;0.0;80.0;4.0;2.0;1.0;3.0;0.0;2;90;0.0;7.6;0.38;0.19;0.1;0.29;0.0
53;Bretagne;35;3;3;24;35024;Betton;12695;264;12959;1.0;91.0;5.0;3.0;2.0;9.0;1.0;2;112;0.08;7.02;0.39;0.23;0.15;0.69;0.08
53;Bretagne;35;3;4;47;35047;Bruz;19651;467;20118;2.0;133.0;9.0;6.0;3.0;7.0;3.0;2;163;0.1;6.61;0.45;0.3;0.15;0.35;0.15
53;Bretagne;35;3;3;51;35051;Cesson-Sévigné;17716;496;18212;2.0;238.0;9.0;8.0;7.0;7.0;0.0;1;271;0.11;13.07;0.49;0.44;0.38;0.38;0.0
53;Bretagne;35;3;20;55;35055;Chantepie;10232;159;10391;2.0;61.0;5.0;2.0;1.0;5.0;4.0;1;80;0.19;5.87;0.48;0.19;0.1;0.48;0.38
53;Bretagne;35;3;5;69;35069;Châteaugiron;10518;262;10780;0.0;67.0;4.0;4.0;1.0;1.0;0.0;3;77;0.0;6.22;0.37;0.37;0.09;0.09;0.0
53;Bretagne;35;4;26;93;35093;Dinard;10219;534;10753;5.0;102.0;8.0;3.0;1.0;1.0;3.0;2;123;0.46;9.49;0.74;0.28;0.09;0.09;0.28
53;Bretagne;35;3;23;210;35210;Pacé;11918;339;12257;0.0;71.0;6.0;3.0;2.0;3.0;3.0;2;88;0.0;5.79;0.49;0.24;0.16;0.24;0.24
53;Bretagne;35;3;22;281;35281;Saint-Jacques-de-la-Lande;13656;126;13782;1.0;86.0;4.0;2.0;3.0;2.0;2.0;1;100;0.07;6.24;0.29;0.15;0.22;0.15;0.15
53;Bretagne;35;1;27;360;35360;Vitré;18998;555;19553;10.0;145.0;9.0;11.0;3.0;17.0;6.0;2;201;0.51;7.42;0.46;0.56;0.15;0.87;0.31
24;Centre-Val de Loire;36;4;9;88;36088;Issoudun;10992;240;11232;8.0;55.0;10.0;6.0;2.0;12.0;2.0;2;95;0.71;4.9;0.89;0.53;0.18;1.07;0.18
24;Centre-Val de Loire;37;3;1;3;37003;Amboise;12938;392;13330;7.0;131.0;7.0;6.0;1.0;4.0;5.0;3;161;0.53;9.83;0.53;0.45;0.08;0.3;0.38
24;Centre-Val de Loire;37;2;10;50;37050;Chambray-lès-Tours;11589;241;11830;9.0;191.0;9.0;7.0;5.0;4.0;0.0;1;225;0.76;16.15;0.76;0.59;0.42;0.34;0.0
24;Centre-Val de Loire;37;2;12;109;37109;Fondettes;10741;498;11239;0.0;71.0;5.0;4.0;2.0;5.0;1.0;4;88;0.0;6.32;0.44;0.36;0.18;0.44;0.09
24;Centre-Val de Loire;37;2;10;156;37156;Montlouis-sur-Loire;11048;165;11213;0.0;62.0;4.0;6.0;1.0;3.0;0.0;4;76;0.0;5.53;0.36;0.54;0.09;0.27;0.0
24;Centre-Val de Loire;37;2;2;195;37195;La Riche;10325;109;10434;3.0;50.0;6.0;2.0;2.0;2.0;0.0;1;65;0.29;4.79;0.58;0.19;0.19;0.19;0.0
24;Centre-Val de Loire;37;2;14;208;37208;Saint-Avertin;15000;340;15340;0.0;102.0;7.0;7.0;5.0;5.0;1.0;1;127;0.0;6.65;0.46;0.46;0.33;0.33;0.07
24;Centre-Val de Loire;37;2;12;214;37214;Saint-Cyr-sur-Loire;17004;346;17350;6.0;242.0;8.0;8.0;3.0;5.0;2.0;1;274;0.35;13.95;0.46;0.46;0.17;0.29;0.12
24;Centre-Val de Loire;37;2;14;233;37233;Saint-Pierre-des-Corps;15909;268;16177;2.0;66.0;8.0;3.0;3.0;1.0;1.0;1;84;0.12;4.08;0.49;0.19;0.19;0.06;0.06
84;Auvergne-Rhône-Alpes;38;2;4;85;38085;Charvieu-Chavagneux;10280;88;10368;1.0;40.0;4.0;2.0;1.0;0.0;0.0;4;48;0.1;3.86;0.39;0.19;0.1;0.0;0.0
84;Auvergne-Rhône-Alpes;38;2;14;193;38193;L'Isle-d'Abeau;17206;235;17441;2.0;38.0;5.0;2.0;7.0;5.0;3.0;2;62;0.11;2.18;0.29;0.11;0.4;0.29;0.17
84;Auvergne-Rhône-Alpes;38;1;16;229;38229;Meylan;18573;349;18922;3.0;252.0;12.0;7.0;6.0;10.0;0.0;1;290;0.16;13.32;0.63;0.37;0.32;0.53;0.0
84;Auvergne-Rhône-Alpes;38;1;20;317;38317;Le Pont-de-Claix;10805;86;10891;2.0;66.0;5.0;2.0;4.0;0.0;0.0;1;79;0.18;6.06;0.46;0.18;0.37;0.0;0.0
84;Auvergne-Rhône-Alpes;38;1;10;382;38382;Saint-Égrève;16995;221;17216;5.0;130.0;8.0;1.0;5.0;7.0;2.0;1;158;0.29;7.55;0.46;0.06;0.29;0.41;0.12
84;Auvergne-Rhône-Alpes;38;1;7;474;38474;Sassenage;11660;203;11863;1.0;58.0;6.0;2.0;2.0;7.0;0.0;1;76;0.08;4.89;0.51;0.17;0.17;0.59;0.0
84;Auvergne-Rhône-Alpes;38;1;6;485;38485;Seyssinet-Pariset;11753;131;11884;1.0;103.0;6.0;3.0;3.0;5.0;1.0;1;122;0.08;8.67;0.5;0.25;0.25;0.42;0.08
84;Auvergne-Rhône-Alpes;38;2;14;553;38553;Villefontaine;19083;250;19333;5.0;111.0;5.0;0.0;8.0;4.0;4.0;2;137;0.26;5.74;0.26;0.0;0.41;0.21;0.21
27;Bourgogne-Franche-Comté;39;2;99;300;39300;Lons-le-Saunier;17043;844;17887;16.0;149.0;16.0;13.0;5.0;14.0;12.0;2;225;0.89;8.33;0.89;0.73;0.28;0.78;0.67
75;Nouvelle-Aquitaine;40;2;7;46;40046;Biscarrosse;14551;358;14909;2.0;136.0;6.0;2.0;2.0;1.0;0.0;3;149;0.13;9.12;0.4;0.13;0.13;0.07;0.0
75;Nouvelle-Aquitaine;40;1;5;279;40279;Saint-Paul-lès-Dax;14317;461;14778;1.0;122.0;12.0;5.0;1.0;10.0;1.0;2;152;0.07;8.26;0.81;0.34;0.07;0.68;0.07
75;Nouvelle-Aquitaine;40;1;15;312;40312;Tarnos;12920;305;13225;0.0;135.0;5.0;2.0;3.0;1.0;2.0;4;148;0.0;10.21;0.38;0.15;0.23;0.08;0.15
24;Centre-Val de Loire;41;3;10;194;41194;Romorantin-Lanthenay;18115;454;18569;10.0;82.0;7.0;9.0;3.0;14.0;6.0;3;131;0.54;4.42;0.38;0.48;0.16;0.75;0.32
24;Centre-Val de Loire;41;2;14;269;41269;Vendôme;15747;630;16377;13.0;128.0;12.0;11.0;3.0;19.0;4.0;2;190;0.79;7.82;0.73;0.67;0.18;1.16;0.24
84;Auvergne-Rhône-Alpes;42;3;1;5;42005;Andrézieux-Bouthéon;10187;153;10340;4.0;97.0;6.0;3.0;1.0;3.0;1.0;2;115;0.39;9.38;0.58;0.29;0.1;0.29;0.1
84;Auvergne-Rhône-Alpes;42;3;15;44;42044;Le Chambon-Feugerolles;12066;82;12148;2.0;62.0;6.0;4.0;3.0;14.0;0.0;2;91;0.16;5.1;0.49;0.33;0.25;1.15;0.0
84;Auvergne-Rhône-Alpes;42;3;6;95;42095;Firminy;17137;160;17297;9.0;130.0;13.0;7.0;3.0;7.0;0.0;2;169;0.52;7.52;0.75;0.4;0.17;0.4;0.0
84;Auvergne-Rhône-Alpes;42;1;7;147;42147;Montbrison;16064;571;16635;13.0;153.0;8.0;5.0;4.0;14.0;3.0;2;200;0.78;9.2;0.48;0.3;0.24;0.84;0.18
84;Auvergne-Rhône-Alpes;42;2;12;184;42184;Riorges;11045;216;11261;1.0;44.0;5.0;1.0;2.0;6.0;5.0;2;64;0.09;3.91;0.44;0.09;0.18;0.53;0.44
84;Auvergne-Rhône-Alpes;42;3;10;186;42186;Rive-de-Gier;15214;134;15348;4.0;113.0;10.0;5.0;2.0;4.0;2.0;2;140;0.26;7.36;0.65;0.33;0.13;0.26;0.13
84;Auvergne-Rhône-Alpes;42;1;20;279;42279;Saint-Just-Saint-Rambert;15419;245;15664;0.0;132.0;7.0;5.0;3.0;2.0;0.0;4;149;0.0;8.43;0.45;0.32;0.19;0.13;0.0
84;Auvergne-Rhône-Alpes;43;2;99;157;43157;Le Puy-en-Velay;18629;810;19439;17.0;222.0;18.0;13.0;4.0;21.0;13.0;2;308;0.87;11.42;0.93;0.67;0.21;1.08;0.67
52;Pays de la Loire;44;5;1;3;44003;Ancenis-Saint-Géréon;11099;389;11488;11.0;138.0;6.0;8.0;2.0;17.0;2.0;3;184;0.96;12.01;0.52;0.7;0.17;1.48;0.17
52;Pays de la Loire;44;5;3;15;44015;Blain;10187;173;10360;5.0;66.0;5.0;5.0;1.0;10.0;0.0;3;92;0.48;6.37;0.48;0.48;0.1;0.97;0.0
52;Pays de la Loire;44;5;6;36;44036;Châteaubriant;12189;440;12629;11.0;106.0;7.0;8.0;2.0;17.0;2.0;3;153;0.87;8.39;0.55;0.63;0.16;1.35;0.16
52;Pays de la Loire;44;3;2;55;44055;La Baule-Escoublac;16468;566;17034;1.0;125.0;11.0;11.0;2.0;9.0;0.0;2;159;0.06;7.34;0.65;0.65;0.12;0.53;0.0
52;Pays de la Loire;44;3;9;69;44069;Guérande;16151;582;16733;8.0;163.0;9.0;8.0;2.0;13.0;1.0;4;204;0.48;9.74;0.54;0.48;0.12;0.78;0.06
52;Pays de la Loire;44;3;19;129;44129;Pontchâteau;11075;283;11358;3.0;50.0;5.0;6.0;1.0;9.0;0.0;3;74;0.26;4.4;0.44;0.53;0.09;0.79;0.0
52;Pays de la Loire;44;3;20;131;44131;Pornic;17910;445;18355;7.0;162.0;8.0;9.0;1.0;7.0;1.0;3;195;0.38;8.83;0.44;0.49;0.05;0.38;0.05
52;Pays de la Loire;44;3;2;132;44132;Pornichet;12121;309;12430;0.0;91.0;5.0;5.0;2.0;3.0;0.0;4;106;0.0;7.32;0.4;0.4;0.16;0.24;0.0
52;Pays de la Loire;44;3;23;154;44154;Saint-Brevin-les-Pins;14411;363;14774;1.0;82.0;6.0;3.0;1.0;7.0;0.0;3;100;0.07;5.55;0.41;0.2;0.07;0.47;0.0
52;Pays de la Loire;44;2;4;172;44172;Sainte-Luce-sur-Loire;15527;257;15784;0.0;81.0;7.0;3.0;3.0;2.0;2.0;1;98;0.0;5.13;0.44;0.19;0.19;0.13;0.13
52;Pays de la Loire;44;2;4;204;44204;Thouaré-sur-Loire;10783;171;10954;1.0;54.0;4.0;3.0;1.0;4.0;0.0;2;67;0.09;4.93;0.37;0.27;0.09;0.37;0.0
52;Pays de la Loire;44;5;5;209;44209;Treillières;10230;260;10490;0.0;37.0;3.0;2.0;3.0;2.0;1.0;3;48;0.0;3.53;0.29;0.19;0.29;0.19;0.1
24;Centre-Val de Loire;45;1;2;4;45004;Amilly;13267;568;13835;9.0;47.0;5.0;4.0;2.0;6.0;3.0;4;76;0.65;3.4;0.36;0.29;0.14;0.43;0.22
24;Centre-Val de Loire;45;1;2;68;45068;Châlette-sur-Loing;12728;226;12954;1.0;18.0;7.0;2.0;2.0;2.0;1.0;2;33;0.08;1.39;0.54;0.15;0.15;0.15;0.08
24;Centre-Val de Loire;45;2;19;75;45075;La Chapelle-Saint-Mesmin;10218;196;10414;3.0;46.0;6.0;8.0;3.0;5.0;3.0;1;74;0.29;4.42;0.58;0.77;0.29;0.48;0.29
24;Centre-Val de Loire;45;1;7;155;45155;Gien;13387;398;13785;9.0;85.0;8.0;7.0;1.0;14.0;3.0;3;127;0.65;6.17;0.58;0.51;0.07;1.02;0.22
24;Centre-Val de Loire;45;1;11;208;45208;Montargis;15061;439;15500;4.0;158.0;12.0;10.0;4.0;11.0;6.0;2;205;0.26;10.19;0.77;0.65;0.26;0.71;0.39
24;Centre-Val de Loire;45;2;19;285;45285;Saint-Jean-de-la-Ruelle;16594;246;16840;1.0;72.0;9.0;3.0;4.0;5.0;0.0;1;94;0.06;4.28;0.53;0.18;0.24;0.3;0.0
24;Centre-Val de Loire;45;2;15;302;45302;Saran;16679;209;16888;8.0;165.0;7.0;3.0;3.0;13.0;0.0;4;199;0.47;9.77;0.41;0.18;0.18;0.77;0.0
75;Nouvelle-Aquitaine;47;2;98;157;47157;Marmande;17239;502;17741;9.0;133.0;10.0;3.0;4.0;2.0;4.0;2;165;0.51;7.5;0.56;0.17;0.23;0.11;0.23
76;Occitanie;48;2;99;95;48095;Mende;12316;771;13087;19.0;93.0;10.0;11.0;2.0;12.0;8.0;3;155;1.45;7.11;0.76;0.84;0.15;0.92;0.61
52;Pays de la Loire;49;1;4;15;49015;Avrillé;14938;392;15330;3.0;96.0;5.0;3.0;4.0;4.0;2.0;1;117;0.2;6.26;0.33;0.2;0.26;0.26;0.13
52;Pays de la Loire;49;3;8;18;49018;Baugé-en-Anjou;11757;240;11997;4.0;66.0;4.0;9.0;2.0;8.0;1.0;6;94;0.33;5.5;0.33;0.75;0.17;0.67;0.08
52;Pays de la Loire;49;1;86;50;49050;Brissac Loire Aubance;10895;280;11175;0.0;63.0;4.0;2.0;4.0;5.0;0.0;5;78;0.0;5.64;0.36;0.18;0.36;0.45;0.0
52;Pays de la Loire;49;2;16;69;49069;Orée d'Anjou;16709;311;17020;1.0;63.0;5.0;6.0;2.0;2.0;0.0;5;79;0.06;3.7;0.29;0.35;0.12;0.12;0.0
52;Pays de la Loire;49;3;14;125;49125;Doué-en-Anjou;11228;239;11467;8.0;60.0;5.0;3.0;1.0;5.0;0.0;3;82;0.7;5.23;0.44;0.26;0.09;0.44;0.0
52;Pays de la Loire;49;2;9;218;49218;Montrevault-sur-Èvre;15755;300;16055;2.0;58.0;6.0;5.0;1.0;3.0;0.0;5;75;0.12;3.61;0.37;0.31;0.06;0.19;0.0
52;Pays de la Loire;49;2;16;244;49244;Mauges-sur-Loire;18331;493;18824;4.0;77.0;8.0;9.0;2.0;9.0;0.0;5;109;0.21;4.09;0.42;0.48;0.11;0.48;0.0
52;Pays de la Loire;49;1;17;246;49246;Les Ponts-de-Cé;12725;546;13271;3.0;76.0;4.0;3.0;2.0;2.0;1.0;1;91;0.23;5.73;0.3;0.23;0.15;0.15;0.08
52;Pays de la Loire;49;1;7;307;49307;Loire-Authion;16416;576;16992;0.0;64.0;7.0;7.0;1.0;5.0;0.0;5;84;0.0;3.77;0.41;0.41;0.06;0.29;0.0
52;Pays de la Loire;49;4;20;331;49331;Segré-en-Anjou Bleu;17699;797;18496;5.0;83.0;9.0;7.0;1.0;10.0;1.0;5;116;0.27;4.49;0.49;0.38;0.05;0.54;0.05
52;Pays de la Loire;49;1;7;353;49353;Trélazé;15358;186;15544;10.0;176.0;8.0;4.0;3.0;7.0;2.0;1;210;0.64;11.32;0.51;0.26;0.19;0.45;0.13
28;Normandie;50;1;84;25;50025;Avranches;10240;508;10748;19.0;121.0;6.0;10.0;1.0;19.0;11.0;2;187;1.77;11.26;0.56;0.93;0.09;1.77;1.02
28;Normandie;50;2;14;41;50041;La Hague;11223;295;11518;0.0;39.0;4.0;3.0;1.0;5.0;1.0;6;53;0.0;3.39;0.35;0.26;0.09;0.43;0.09
28;Normandie;50;4;83;99;50099;Carentan-les-Marais;10220;156;10376;6.0;54.0;7.0;3.0;1.0;3.0;2.0;3;76;0.58;5.2;0.67;0.29;0.1;0.29;0.19
28;Normandie;50;1;13;218;50218;Granville;12581;698;13279;13.0;134.0;8.0;13.0;2.0;13.0;5.0;2;188;0.98;10.09;0.6;0.98;0.15;0.98;0.38
28;Normandie;50;4;99;502;50502;Saint-Lô;19373;808;20181;25.0;136.0;15.0;8.0;4.0;23.0;16.0;2;227;1.24;6.74;0.74;0.4;0.2;1.14;0.79
44;Grand Est;51;3;14;573;51573;Tinqueux;10552;130;10682;0.0;54.0;5.0;2.0;3.0;4.0;1.0;1;69;0.0;5.06;0.47;0.19;0.28;0.37;0.09
44;Grand Est;51;4;23;649;51649;Vitry-le-François;11454;208;11662;7.0;90.0;8.0;9.0;1.0;12.0;2.0;2;129;0.6;7.72;0.69;0.77;0.09;1.03;0.17
52;Pays de la Loire;53;1;88;62;53062;Château-Gontier-sur-Mayenne;16710;660;17370;11.0;90.0;12.0;7.0;2.0;14.0;3.0;2;139;0.63;5.18;0.69;0.4;0.12;0.81;0.17
52;Pays de la Loire;53;3;14;147;53147;Mayenne;12900;677;13577;11.0;107.0;7.0;8.0;1.0;8.0;7.0;2;149;0.81;7.88;0.52;0.59;0.07;0.59;0.52
44;Grand Est;54;3;6;304;54304;Laxou;14671;183;14854;1.0;89.0;9.0;4.0;7.0;2.0;14.0;1;126;0.07;5.99;0.61;0.27;0.47;0.13;0.94
44;Grand Est;54;1;7;323;54323;Longwy;15191;226;15417;4.0;78.0;10.0;6.0;1.0;6.0;5.0;2;110;0.26;5.06;0.65;0.39;0.06;0.39;0.32
44;Grand Est;54;2;98;329;54329;Lunéville;17755;296;18051;14.0;154.0;16.0;7.0;3.0;19.0;4.0;2;217;0.78;8.53;0.89;0.39;0.17;1.05;0.22
44;Grand Est;54;3;18;431;54431;Pont-à-Mousson;14338;210;14548;7.0;128.0;10.0;10.0;2.0;11.0;5.0;2;173;0.48;8.8;0.69;0.69;0.14;0.76;0.34
44;Grand Est;54;3;19;482;54482;Saint-Max;10073;86;10159;0.0;77.0;7.0;3.0;2.0;1.0;0.0;1;90;0.0;7.58;0.69;0.3;0.2;0.1;0.0
44;Grand Est;54;4;20;528;54528;Toul;15849;212;16061;7.0;172.0;11.0;9.0;2.0;8.0;5.0;2;214;0.44;10.71;0.68;0.56;0.12;0.5;0.31
44;Grand Est;54;3;6;578;54578;Villers-lès-Nancy;14761;325;15086;1.0;95.0;8.0;6.0;2.0;1.0;1.0;4;114;0.07;6.3;0.53;0.4;0.13;0.07;0.07
44;Grand Est;54;1;23;580;54580;Villerupt;10069;89;10158;1.0;32.0;7.0;1.0;1.0;0.0;0.0;4;42;0.1;3.15;0.69;0.1;0.1;0.0;0.0
44;Grand Est;55;1;98;29;55029;Bar-le-Duc;14668;564;15232;12.0;142.0;13.0;10.0;3.0;22.0;16.0;2;218;0.79;9.32;0.85;0.66;0.2;1.44;1.05
44;Grand Est;55;3;99;545;55545;Verdun;16689;969;17658;16.0;95.0;13.0;8.0;2.0;16.0;9.0;2;159;0.91;5.38;0.74;0.45;0.11;0.91;0.51
53;Bretagne;56;1;1;7;56007;Auray;14222;369;14591;10.0;239.0;10.0;10.0;1.0;15.0;10.0;2;295;0.69;16.38;0.69;0.69;0.07;1.03;0.69
53;Bretagne;56;1;5;78;56078;Guidel;11947;306;12253;1.0;67.0;4.0;4.0;1.0;3.0;0.0;4;80;0.08;5.47;0.33;0.33;0.08;0.24;0.0
53;Bretagne;56;1;6;83;56083;Hennebont;15746;450;16196;8.0;135.0;7.0;9.0;1.0;12.0;1.0;3;173;0.49;8.34;0.43;0.56;0.06;0.74;0.06
53;Bretagne;56;1;12;162;56162;Ploemeur;18591;637;19228;9.0;186.0;9.0;11.0;3.0;12.0;1.0;4;231;0.47;9.67;0.47;0.57;0.16;0.62;0.05
53;Bretagne;56;2;15;178;56178;Pontivy;14774;856;15630;10.0;94.0;8.0;8.0;1.0;17.0;7.0;2;145;0.64;6.01;0.51;0.51;0.06;1.09;0.45
53;Bretagne;56;3;21;206;56206;Saint-Avé;11927;287;12214;5.0;62.0;6.0;6.0;1.0;3.0;0.0;4;83;0.41;5.08;0.49;0.49;0.08;0.25;0.0
44;Grand Est;57;9;18;19;57019;Amnéville;10828;80;10908;1.0;54.0;4.0;2.0;1.0;2.0;0.0;2;64;0.09;4.95;0.37;0.18;0.09;0.18;0.0
44;Grand Est;57;3;3;160;57160;Creutzwald;12514;190;12704;4.0;70.0;8.0;4.0;2.0;3.0;0.0;4;91;0.31;5.51;0.63;0.31;0.16;0.24;0.0
44;Grand Est;57;7;6;206;57206;Fameck;14798;167;14965;2.0;49.0;5.0;1.0;1.0;0.0;4.0;1;62;0.13;3.27;0.33;0.07;0.07;0.0;0.27
44;Grand Est;57;7;6;221;57221;Florange;11869;105;11974;0.0;45.0;5.0;1.0;1.0;1.0;7.0;1;60;0.0;3.76;0.42;0.08;0.08;0.08;0.58
44;Grand Est;57;3;9;240;57240;Freyming-Merlebach;13027;120;13147;5.0;83.0;10.0;7.0;0.0;8.0;0.0;2;113;0.38;6.31;0.76;0.53;0.0;0.61;0.0
44;Grand Est;57;7;10;306;57306;Hayange;15968;214;16182;6.0;99.0;7.0;3.0;1.0;3.0;2.0;1;121;0.37;6.12;0.43;0.19;0.06;0.19;0.12
44;Grand Est;57;9;24;433;57433;Maizières-lès-Metz;11792;98;11890;1.0;37.0;5.0;3.0;1.0;0.0;1.0;2;48;0.08;3.11;0.42;0.25;0.08;0.0;0.08
44;Grand Est;57;3;19;606;57606;Saint-Avold;15045;313;15358;16.0;169.0;12.0;5.0;1.0;9.0;3.0;2;215;1.04;11.0;0.78;0.33;0.07;0.59;0.2
44;Grand Est;57;5;21;630;57630;Sarrebourg;12359;302;12661;10.0;125.0;9.0;6.0;1.0;13.0;3.0;2;167;0.79;9.87;0.71;0.47;0.08;1.03;0.24
44;Grand Est;57;3;25;660;57660;Stiring-Wendel;11067;113;11180;3.0;64.0;5.0;4.0;1.0;2.0;0.0;2;79;0.27;5.72;0.45;0.36;0.09;0.18;0.0
44;Grand Est;57;9;24;751;57751;Woippy;14302;112;14414;0.0;84.0;7.0;3.0;1.0;2.0;5.0;1;102;0.0;5.83;0.49;0.21;0.07;0.14;0.35
44;Grand Est;57;7;27;757;57757;Yutz;17401;282;17683;3.0;119.0;8.0;6.0;3.0;4.0;3.0;2;146;0.17;6.73;0.45;0.34;0.17;0.23;0.17
32;Hauts-de-France;59;5;2;11;59011;Annœullin;10780;99;10879;0.0;65.0;6.0;3.0;2.0;2.0;0.0;2;78;0.0;5.97;0.55;0.28;0.18;0.18;0.0
32;Hauts-de-France;59;6;3;14;59014;Anzin;13422;82;13504;4.0;148.0;6.0;3.0;2.0;12.0;2.0;1;177;0.3;10.96;0.44;0.22;0.15;0.89;0.15
32;Hauts-de-France;59;4;8;43;59043;Bailleul;14869;229;15098;9.0;151.0;7.0;4.0;3.0;8.0;3.0;2;185;0.6;10.0;0.46;0.26;0.2;0.53;0.2
32;Hauts-de-France;59;6;3;112;59112;Bruay-sur-l'Escaut;11309;54;11363;2.0;43.0;5.0;1.0;1.0;3.0;0.0;1;55;0.18;3.78;0.44;0.09;0.09;0.26;0.0
32;Hauts-de-France;59;2;11;139;59139;Caudry;14070;150;14220;3.0;76.0;8.0;3.0;2.0;5.0;4.0;2;101;0.21;5.34;0.56;0.21;0.14;0.35;0.28
32;Hauts-de-France;59;5;22;152;59152;Comines;12671;80;12751;4.0;71.0;4.0;2.0;2.0;8.0;1.0;2;92;0.31;5.57;0.31;0.16;0.16;0.63;0.08
32;Hauts-de-France;59;6;14;179;59179;Douchy-les-Mines;10207;45;10252;0.0;43.0;5.0;1.0;1.0;1.0;0.0;2;51;0.0;4.19;0.49;0.1;0.1;0.1;0.0
32;Hauts-de-France;59;5;18;220;59220;Faches-Thumesnil;18110;117;18227;5.0;97.0;7.0;4.0;4.0;4.0;2.0;1;123;0.27;5.32;0.38;0.22;0.22;0.22;0.11
32;Hauts-de-France;59;1;19;249;59249;Fourmies;11456;176;11632;13.0;44.0;8.0;3.0;1.0;7.0;3.0;2;79;1.12;3.78;0.69;0.26;0.09;0.6;0.26
32;Hauts-de-France;59;4;20;273;59273;Gravelines;11223;170;11393;3.0;62.0;7.0;4.0;3.0;5.0;4.0;3;88;0.26;5.44;0.61;0.35;0.26;0.44;0.35
32;Hauts-de-France;59;5;18;286;59286;Haubourdin;14757;107;14864;4.0;94.0;8.0;5.0;2.0;5.0;2.0;1;120;0.27;6.32;0.54;0.34;0.13;0.34;0.13
32;Hauts-de-France;59;1;7;291;59291;Hautmont;14182;74;14256;5.0;69.0;8.0;2.0;2.0;3.0;2.0;2;91;0.35;4.84;0.56;0.14;0.14;0.21;0.14
32;Hauts-de-France;59;5;13;299;59299;Hem;18713;156;18869;2.0;176.0;11.0;3.0;7.0;1.0;0.0;1;200;0.11;9.33;0.58;0.16;0.37;0.05;0.0
32;Hauts-de-France;59;1;30;324;59324;Jeumont;10342;91;10433;4.0;44.0;5.0;2.0;1.0;3.0;0.0;2;59;0.38;4.22;0.48;0.19;0.1;0.29;0.0
32;Hauts-de-France;59;5;13;367;59367;Lys-lez-Lannoy;13793;136;13929;0.0;117.0;8.0;1.0;1.0;2.0;0.0;1;129;0.0;8.4;0.57;0.07;0.07;0.14;0.0
32;Hauts-de-France;59;6;29;383;59383;Marly;12024;122;12146;2.0;73.0;7.0;2.0;4.0;6.0;9.0;1;103;0.16;6.01;0.58;0.16;0.33;0.49;0.74
32;Hauts-de-France;59;5;23;386;59386;Marquette-lez-Lille;11213;64;11277;1.0;99.0;4.0;4.0;3.0;0.0;2.0;1;113;0.09;8.78;0.35;0.35;0.27;0.0;0.18
32;Hauts-de-France;59;5;24;421;59421;Mouvaux;13173;189;13362;1.0;77.0;5.0;3.0;4.0;6.0;1.0;1;97;0.07;5.76;0.37;0.22;0.3;0.45;0.07
32;Hauts-de-France;59;5;37;426;59426;Neuville-en-Ferrain;10160;68;10228;1.0;75.0;4.0;1.0;3.0;4.0;0.0;1;88;0.1;7.33;0.39;0.1;0.29;0.39;0.0
32;Hauts-de-France;59;6;34;491;59491;Raismes;12055;53;12108;1.0;51.0;7.0;2.0;2.0;1.0;2.0;1;66;0.08;4.21;0.58;0.17;0.17;0.08;0.17
32;Hauts-de-France;59;5;26;507;59507;Ronchin;19437;136;19573;0.0;112.0;12.0;2.0;4.0;6.0;2.0;1;138;0.0;5.72;0.61;0.1;0.2;0.31;0.1
32;Hauts-de-France;59;5;37;508;59508;Roncq;13784;113;13897;3.0;101.0;6.0;1.0;4.0;3.0;1.0;1;119;0.22;7.27;0.43;0.07;0.29;0.22;0.07
32;Hauts-de-France;59;6;34;526;59526;Saint-Amand-les-Eaux;15980;180;16160;11.0;151.0;12.0;6.0;5.0;5.0;0.0;2;190;0.68;9.34;0.74;0.37;0.31;0.31;0.0
32;Hauts-de-France;59;5;23;527;59527;Saint-André-lez-Lille;12942;111;13053;7.0;103.0;5.0;1.0;3.0;4.0;1.0;1;124;0.54;7.89;0.38;0.08;0.23;0.31;0.08
32;Hauts-de-France;59;6;39;544;59544;Saint-Saulve;11117;151;11268;4.0;96.0;5.0;5.0;3.0;3.0;0.0;1;116;0.35;8.52;0.44;0.44;0.27;0.27;0.0
32;Hauts-de-France;59;5;18;560;59560;Seclin;12834;94;12928;11.0;154.0;6.0;3.0;3.0;6.0;0.0;2;183;0.85;11.91;0.46;0.23;0.23;0.46;0.0
32;Hauts-de-France;59;3;35;569;59569;Sin-le-Noble;15603;102;15705;3.0;73.0;7.0;1.0;1.0;3.0;1.0;1;89;0.19;4.65;0.45;0.06;0.06;0.19;0.06
