CODGEO,LIBGEO,PMUN21,DENS,NB_Établissement_sante_court_sejour,NB_Établissement_sante_moyen_sejour,NB_Établissement_sante_long_sejour,NB_Établissement_psychiatrique,NB_Centre_lutte_cancer,NB_Urgences,NB_Maternite,NB_Centre_de_sante,NB_Structures_psychiatriques_en_ambulatoire,NB_Centre_medecine_preventive,NB_Dialyse,NB_Hospitalisation_a_domicile,NB_Maison_de_sante_pluridisciplinaire,NB_Laboratoire_d'analyses_et_de_biologie_medicale,NB_Ambulance,NB_Transfusion_sanguine,NB_Établissement_thermal,NB_Pharmacie,NB_Établissement_sante_court_sejour_par_1000h,NB_Établissement_sante_moyen_sejour_par_1000h,NB_Établissement_sante_long_sejour_par_1000h,NB_Établissement_psychiatrique_par_1000h,NB_Centre_lutte_cancer_par_1000h,NB_Urgences_par_1000h,NB_Maternite_par_1000h,NB_Centre_de_sante_par_1000h,NB_Structures_psychiatriques_en_ambulatoire_par_1000h,NB_Centre_medecine_preventive_par_1000h,NB_Dialyse_par_1000h,NB_Hospitalisation_a_domicile_par_1000h,NB_Maison_de_sante_pluridisciplinaire_par_1000h,NB_Laboratoire_d'analyses_et_de_biologie_medicale_par_1000h,NB_Ambulance_par_1000h,NB_Transfusion_sanguine_par_1000h,NB_Établissement_thermal_par_1000h,NB_Pharmacie_par_1000h,NB_EQUIP_SANTE_TOTAL,NB_EQUIP_SANTE_PAR_1000H,ECART_EQUIP_SANTE,DIVERSITE_EQUIP_SANTE
55029,Bar-le-Duc,14668,2,2,1,1,2,0,1,0,2,0,0,1,1,1,2,3,0,0,8,0.13635124079629124,0.06817562039814562,0.06817562039814562,0.13635124079629124,0.0,0.06817562039814562,0.0,0.13635124079629124,0.0,0.0,0.06817562039814562,0.06817562039814562,0.06817562039814562,0.13635124079629124,0.2045268611944369,0.0,0.0,0.545404963185165,25,1.7043905099536405,8,12
55545,Verdun,16689,2,1,2,1,4,0,1,1,1,2,0,2,1,0,3,2,0,0,8,0.05991970759182695,0.1198394151836539,0.05991970759182695,0.2396788303673078,0.0,0.05991970759182695,0.05991970759182695,0.05991970759182695,0.1198394151836539,0.0,0.1198394151836539,0.05991970759182695,0.0,0.17975912277548084,0.1198394151836539,0.0,0.0,0.4793576607346156,29,1.7376715201629815,8,13
56007,Auray,14222,2,1,1,1,3,0,1,0,1,0,0,1,0,1,2,2,0,0,6,0.07031359864997891,0.07031359864997891,0.07031359864997891,0.21094079594993673,0.0,0.07031359864997891,0.0,0.07031359864997891,0.0,0.0,0.07031359864997891,0.0,0.07031359864997891,0.14062719729995782,0.14062719729995782,0.0,0.0,0.42188159189987345,20,1.4062719729995783,6,11
56078,Guidel,11947,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.08370302167908261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08370302167908261,0.0,0.0,0.0,0.25110906503724784,5,0.4185151083954131,3,3
56083,Hennebont,15746,3,1,1,1,3,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0.06350819255683983,0.06350819255683983,0.06350819255683983,0.19052457767051947,0.0,0.0,0.0,0.06350819255683983,0.0,0.0,0.0,0.0,0.06350819255683983,0.06350819255683983,0.06350819255683983,0.0,0.0,0.31754096278419913,15,0.9526228883525976,5,9
56162,Ploemeur,18591,4,2,4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7,0.10757893604432252,0.21515787208864504,0.05378946802216126,0.05378946802216126,0.0,0.0,0.0,0.05378946802216126,0.0,0.0,0.0,0.0,0.0,0.05378946802216126,0.05378946802216126,0.0,0.0,0.37652627615512885,18,0.9682104243989027,7,8
56178,Pontivy,14774,2,0,1,1,5,0,0,0,1,0,0,0,1,1,1,1,0,0,6,0.0,0.06768647624204685,0.06768647624204685,0.33843238121023417,0.0,0.0,0.0,0.06768647624204685,0.0,0.0,0.0,0.06768647624204685,0.06768647624204685,0.06768647624204685,0.06768647624204685,0.0,0.0,0.406118857452281,18,1.2183565723568432,6,9
56206,Saint-Avé,11927,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0.0,0.0,0.08384338056510439,0.33537352226041756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16768676113020878,0.0,0.0,0.33537352226041756,11,0.9222771862161483,4,4
57019,Amnéville,10828,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09235315847801995,0.0,0.0,0.0,0.0,0.0,0.09235315847801995,0.0,0.0,0.09235315847801995,0.1847063169560399,5,0.46176579239009974,2,4
57160,Creutzwald,12514,4,0,0,1,0,0,0,0,1,2,0,0,0,0,2,2,0,0,4,0.0,0.0,0.0799105002397315,0.0,0.0,0.0,0.0,0.0799105002397315,0.159821000479463,0.0,0.0,0.0,0.0,0.159821000479463,0.159821000479463,0.0,0.0,0.319642000958926,12,0.9589260028767781,4,6
57206,Fameck,14798,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757669955399379,0.06757669955399379,0.0,0.0,0.0,0.0,0.06757669955399379,0.06757669955399379,0.0,0.0,0.20273009866198133,7,0.47303689687795647,3,5
57221,Florange,11869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425309630128906,0.08425309630128906,0.0,0.0,0.25275928890386723,5,0.4212654815064454,3,3
57240,Freyming-Merlebach,13027,2,0,1,0,1,0,0,0,1,0,0,1,1,0,2,3,0,0,5,0.0,0.07676364473785215,0.0,0.07676364473785215,0.0,0.0,0.0,0.07676364473785215,0.0,0.0,0.07676364473785215,0.07676364473785215,0.0,0.1535272894757043,0.23029093421355648,0.0,0.0,0.3838182236892608,15,1.1514546710677824,5,8
57306,Hayange,15968,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,5,0.062625250501002,0.062625250501002,0.0,0.062625250501002,0.0,0.0,0.0,0.062625250501002,0.062625250501002,0.0,0.0,0.062625250501002,0.0,0.062625250501002,0.062625250501002,0.0,0.0,0.31312625250501,13,0.814128256513026,5,9
57433,Maizières-lès-Metz,11792,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.08480325644504748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08480325644504748,0.08480325644504748,0.0,0.0,0.2544097693351425,6,0.508819538670285,3,4
57606,Saint-Avold,15045,2,3,1,0,4,0,1,1,3,1,0,2,0,0,4,2,0,0,6,0.19940179461615154,0.06646726487205053,0.0,0.2658690594882021,0.0,0.06646726487205053,0.06646726487205053,0.19940179461615154,0.06646726487205053,0.0,0.13293452974410105,0.0,0.0,0.2658690594882021,0.13293452974410105,0.0,0.0,0.3988035892323031,28,1.8610834164174144,6,11
57630,Sarrebourg,12359,2,1,0,0,4,0,1,1,0,1,0,1,1,0,3,1,0,0,5,0.08091269520187717,0.0,0.0,0.3236507808075087,0.0,0.08091269520187717,0.08091269520187717,0.0,0.08091269520187717,0.0,0.08091269520187717,0.08091269520187717,0.0,0.2427380856056315,0.08091269520187717,0.0,0.0,0.40456347600938586,19,1.5373412088356662,5,10
57660,Stiring-Wendel,11067,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27107617240444565,0.0,0.0,0.0,0.0,0.0,0.09035872413481522,0.09035872413481522,0.0,0.0,0.27107617240444565,8,0.7228697930785217,3,4
57751,Woippy,14302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20976087260523005,0.0,0.0,0.0,0.2796811634736401,7,0.4894420360788701,4,2
57757,Yutz,17401,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.05746796161140164,0.05746796161140164,0.0,0.05746796161140164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22987184644560657,0.0,0.0,0.0,0.22987184644560657,11,0.6321475777254181,4,5
59011,Annœullin,10780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09276437847866419,0.18552875695732837,0.0,0.0,0.2782931354359926,6,0.5565862708719852,3,3
59014,Anzin,13422,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29801817910892564,0.0,0.0,0.0,0.0,0.0,0.14900908955446282,0.0,0.0,0.0,0.29801817910892564,10,0.7450454477723141,4,3
59043,Bailleul,14869,2,1,2,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,5,0.06725401842760105,0.1345080368552021,0.0,0.20176205528280317,0.0,0.0,0.0,0.0,0.20176205528280317,0.0,0.0,0.0,0.0,0.06725401842760105,0.06725401842760105,0.0,0.0,0.33627009213800524,16,1.0760642948416168,5,7
59112,Bruay-sur-l'Escaut,11309,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0884251481121231,0.0,0.0,0.0,0.0,0.0,0.0,0.0884251481121231,0.0,0.0,0.0,0.0884251481121231,0.0,0.0,0.3537005924484924,7,0.6189760367848617,4,4
59139,Caudry,14070,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,5,0.0,0.0,0.0,0.07107320540156362,0.0,0.0,0.0,0.0,0.07107320540156362,0.0,0.07107320540156362,0.0,0.0,0.07107320540156362,0.14214641080312723,0.0,0.0,0.35536602700781805,11,0.7818052594171997,5,6
59152,Comines,12671,2,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.07892036934732855,0.0,0.0,0.0,0.07892036934732855,0.1578407386946571,0.0,0.0,0.0,0.0,0.07892036934732855,0.0,0.0,0.0,0.23676110804198564,8,0.6313629547786284,3,5
59179,Douchy-les-Mines,10207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797198001371608,0.09797198001371608,0.0,0.0,0.29391594004114824,5,0.4898599000685804,3,3
59220,Faches-Thumesnil,18110,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,7,0.0,0.0,0.0,0.05521811154058531,0.0,0.0,0.0,0.05521811154058531,0.11043622308117063,0.0,0.05521811154058531,0.0,0.0,0.0,0.0,0.0,0.0,0.3865267807840972,12,0.6626173384870238,7,5
59249,Fourmies,11456,2,1,1,1,1,0,1,1,1,3,0,2,0,1,1,4,0,0,3,0.08729050279329609,0.08729050279329609,0.08729050279329609,0.08729050279329609,0.0,0.08729050279329609,0.08729050279329609,0.08729050279329609,0.26187150837988826,0.0,0.17458100558659218,0.0,0.08729050279329609,0.08729050279329609,0.34916201117318435,0.0,0.0,0.26187150837988826,21,1.833100558659218,4,13
59273,Gravelines,11223,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17820547090795688,0.0,0.08910273545397844,0.0,0.0,0.08910273545397844,0.17820547090795688,0.0,0.0,0.35641094181591376,10,0.8910273545397843,4,5
59286,Haubourdin,14757,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,6,0.0,0.0,0.0,0.06776445076912652,0.0,0.0,0.0,0.0,0.13552890153825303,0.06776445076912652,0.0,0.0,0.0,0.06776445076912652,0.06776445076912652,0.0,0.0,0.4065867046147591,12,0.8131734092295182,6,6
59291,Hautmont,14182,2,0,1,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,5,0.0,0.07051191651389085,0.07051191651389085,0.0,0.0,0.0,0.0,0.0,0.1410238330277817,0.0,0.0,0.0,0.07051191651389085,0.07051191651389085,0.1410238330277817,0.0,0.0,0.35255958256945424,13,0.916654914680581,5,7
59299,Hem,18713,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053438785870785016,0.0,0.0,0.0,0.053438785870785016,0.053438785870785016,0.10687757174157003,0.0,0.0,0.42751028696628013,13,0.6947042163202052,8,5
59324,Jeumont,10342,2,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,3,0.0,0.09669309611293753,0.0,0.0,0.0,0.0,0.0,0.0,0.19338619222587505,0.0,0.0,0.0,0.09669309611293753,0.09669309611293753,0.09669309611293753,0.0,0.0,0.29007928833881264,9,0.8702378650164379,3,6
59367,Lys-lez-Lannoy,13793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07250054375407816,0.14500108750815632,0.0,0.0,0.36250271877039075,8,0.5800043500326253,5,3
59383,Marly,12024,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08316699933466401,0.0,0.08316699933466401,0.0,0.16633399866932802,0.0,0.0,0.41583499667332,9,0.7485029940119761,5,4
59386,Marquette-lez-Lille,11213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08918219923303308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35672879693213233,5,0.44591099616516544,4,2
59421,Mouvaux,13173,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07591285204585137,0.0,0.0,0.0,0.0,0.0,0.07591285204585137,0.0,0.0,0.0,0.30365140818340547,6,0.4554771122751082,4,3
59426,Neuville-en-Ferrain,10160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842519685039369,0.0,0.0,0.0,0.0,0.0,0.0,0.09842519685039369,0.0,0.0,0.2952755905511811,5,0.4921259842519685,3,3
59491,Raismes,12055,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08295313148071339,0.0,0.0,0.0,0.0,0.0,0.08295313148071339,0.0,0.0,0.0,0.49771878888428034,8,0.6636250518457071,6,3
59507,Ronchin,19437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10289653753151207,0.1543448062972681,0.0,0.0,0.36013788136029223,12,0.6173792251890724,7,3
59508,Roncq,13784,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0.07254788160185723,0.07254788160185723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254788160185723,0.07254788160185723,0.07254788160185723,0.0,0.0,0.2901915264074289,9,0.652930934416715,4,6
59526,Saint-Amand-les-Eaux,15980,2,1,1,0,4,0,0,0,0,5,0,0,0,0,1,4,0,1,6,0.0625782227784731,0.0625782227784731,0.0,0.2503128911138924,0.0,0.0,0.0,0.0,0.31289111389236546,0.0,0.0,0.0,0.0,0.0625782227784731,0.2503128911138924,0.0,0.0625782227784731,0.37546933667083854,23,1.4392991239048811,6,8
59527,Saint-André-lez-Lille,12942,1,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.38633905115129036,0.0,0.0,0.0,0.0,0.15453562046051617,0.0,0.0,0.0,0.0,0.07726781023025808,0.0,0.0,0.0,0.30907124092103233,12,0.9272137227630969,5,4
59544,Saint-Saulve,11117,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0.08995232526760817,0.17990465053521634,0.0,0.0,0.0,0.0,0.08995232526760817,0.0,0.0,0.0,0.0,0.0,0.0,0.08995232526760817,0.0,0.0,0.0,0.3598093010704327,9,0.8095709274084735,4,5
59560,Seclin,12834,2,1,1,1,2,0,1,1,0,3,0,1,0,0,1,0,0,0,5,0.07791803023219573,0.07791803023219573,0.07791803023219573,0.15583606046439147,0.0,0.07791803023219573,0.07791803023219573,0.0,0.2337540906965872,0.0,0.07791803023219573,0.0,0.0,0.07791803023219573,0.0,0.0,0.0,0.3895901511609786,17,1.3246065139473275,5,10
59569,Sin-le-Noble,15603,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06409023905659168,0.06409023905659168,0.0,0.0,0.0,0.06409023905659168,0.06409023905659168,0.0,0.0,0.0,0.38454143433955007,10,0.6409023905659168,6,5
59574,Somain,11790,2,3,1,1,2,0,0,0,0,2,0,1,0,1,1,2,0,0,3,0.2544529262086514,0.08481764206955046,0.08481764206955046,0.16963528413910092,0.0,0.0,0.0,0.0,0.16963528413910092,0.0,0.08481764206955046,0.0,0.08481764206955046,0.08481764206955046,0.16963528413910092,0.0,0.0,0.2544529262086514,17,1.441899915182358,3,10
59616,Vieux-Condé,10446,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09573042312847023,0.0,0.0,0.0,0.0,0.0,0.0,0.09573042312847023,0.0,0.0,0.2871912693854107,5,0.47865211564235116,3,3
59636,Wambrechies,10798,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09260974254491573,0.0,0.0,0.0,0.0,0.09260974254491573,0.0,0.0,0.0,0.27782922763474716,5,0.4630487127245786,3,3
59648,Wattignies,15531,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,5,0.0,0.0,0.0,0.06438735432361085,0.0,0.0,0.0,0.0,0.06438735432361085,0.0,0.0,0.0,0.0,0.06438735432361085,0.1287747086472217,0.0,0.0,0.32193677161805423,10,0.6438735432361085,5,5
60141,Chantilly,10652,2,0,3,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,4,0.0,0.2816372512204281,0.0938790837401427,0.0,0.0,0.0,0.0,0.0938790837401427,0.2816372512204281,0.0,0.0,0.0,0.0,0.0938790837401427,0.0,0.0,0.0,0.3755163349605708,13,1.220428088621855,4,6
60157,Clermont,10475,2,1,1,1,2,0,1,0,0,5,0,0,0,0,1,1,0,0,4,0.09546539379474941,0.09546539379474941,0.09546539379474941,0.19093078758949883,0.0,0.09546539379474941,0.0,0.0,0.47732696897374705,0.0,0.0,0.0,0.0,0.09546539379474941,0.09546539379474941,0.0,0.0,0.38186157517899766,17,1.6229116945107398,5,9
60176,Crépy-en-Valois,14217,2,0,1,1,0,0,0,0,2,4,1,0,0,0,2,2,0,0,5,0.0,0.07033832735457551,0.07033832735457551,0.0,0.0,0.0,0.0,0.14067665470915103,0.28135330941830206,0.07033832735457551,0.0,0.0,0.0,0.14067665470915103,0.14067665470915103,0.0,0.0,0.3516916367728775,18,1.2660898923823591,5,8
60395,Méru,14320,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27932960893854747,0.0,0.0,0.0,0.0,0.13966480446927373,0.0,0.0,0.0,0.34916201117318435,11,0.7681564245810055,5,3
60414,Montataire,13701,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,5,0.0,0.0,0.0,0.0729873731844391,0.0,0.0,0.0,0.0,0.1459747463688782,0.0,0.0,0.0,0.0729873731844391,0.0729873731844391,0.0,0.0,0.0,0.36493686592219543,10,0.7298737318443909,5,5
60471,Noyon,12987,2,1,1,1,1,0,1,0,1,5,0,1,0,0,3,2,0,0,6,0.077000077000077,0.077000077000077,0.077000077000077,0.077000077000077,0.0,0.077000077000077,0.0,0.077000077000077,0.385000385000385,0.0,0.077000077000077,0.0,0.0,0.23100023100023098,0.154000154000154,0.0,0.0,0.46200046200046196,23,1.771001771001771,6,11
60509,Pont-Sainte-Maxence,12291,2,0,1,1,1,0,0,0,0,2,0,0,0,0,2,1,0,0,5,0.0,0.08136034496786267,0.08136034496786267,0.08136034496786267,0.0,0.0,0.0,0.0,0.16272068993572533,0.0,0.0,0.0,0.0,0.16272068993572533,0.08136034496786267,0.0,0.0,0.4068017248393133,13,1.0576844845822146,5,7
60612,Senlis,15255,2,2,2,1,1,0,1,1,1,4,0,1,0,0,3,2,0,0,5,0.13110455588331693,0.13110455588331693,0.06555227794165847,0.06555227794165847,0.0,0.06555227794165847,0.06555227794165847,0.06555227794165847,0.26220911176663386,0.0,0.06555227794165847,0.0,0.0,0.19665683382497542,0.13110455588331693,0.0,0.0,0.3277613897082924,24,1.5732546705998034,5,12
61006,Argentan,13291,2,1,1,0,2,0,1,1,2,4,0,1,1,1,1,2,1,0,7,0.07523888345496953,0.07523888345496953,0.0,0.15047776690993905,0.0,0.07523888345496953,0.07523888345496953,0.15047776690993905,0.3009555338198781,0.0,0.07523888345496953,0.07523888345496953,0.07523888345496953,0.07523888345496953,0.15047776690993905,0.07523888345496953,0.0,0.5266721841847867,26,1.9562109698292076,7,14
61169,Flers,14482,2,1,2,0,3,0,1,1,1,5,1,2,1,0,1,3,0,0,8,0.0690512360171247,0.1381024720342494,0.0,0.20715370805137412,0.0,0.0690512360171247,0.0690512360171247,0.0690512360171247,0.34525618008562353,0.0690512360171247,0.1381024720342494,0.0690512360171247,0.0,0.0690512360171247,0.20715370805137412,0.0,0.0,0.5524098881369977,30,2.071537080513741,8,13
62048,Auchel,10062,2,0,1,1,0,0,0,0,1,3,0,0,0,2,1,1,0,0,4,0.0,0.09938382031405286,0.09938382031405286,0.0,0.0,0.0,0.0,0.09938382031405286,0.2981514609421586,0.0,0.0,0.0,0.19876764062810573,0.09938382031405286,0.09938382031405286,0.0,0.0,0.39753528125621146,14,1.3913734843967402,4,8
62065,Avion,17672,1,0,0,0,2,0,0,0,2,1,0,0,0,1,1,2,0,0,6,0.0,0.0,0.0,0.11317338162064282,0.0,0.0,0.0,0.11317338162064282,0.05658669081032141,0.0,0.0,0.0,0.05658669081032141,0.05658669081032141,0.11317338162064282,0.0,0.0,0.3395201448619285,15,0.8488003621548211,6,7
62108,Berck,13298,2,1,3,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,7,0.07519927808693036,0.2255978342607911,0.0,0.15039855617386072,0.0,0.0,0.0,0.0,0.0,0.0,0.07519927808693036,0.0,0.0,0.15039855617386072,0.07519927808693036,0.0,0.0,0.5263949466085125,17,1.2783877274778161,7,7
62186,Bully-les-Mines,12221,2,0,1,0,3,0,0,0,3,1,0,0,0,0,1,0,0,0,5,0.0,0.08182636445462728,0.0,0.24547909336388185,0.0,0.0,0.0,0.24547909336388185,0.08182636445462728,0.0,0.0,0.0,0.0,0.08182636445462728,0.0,0.0,0.0,0.40913182227313644,14,1.145569102364782,5,6
62215,Carvin,17852,2,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,7,0.0,0.05601613264620211,0.0,0.0,0.0,0.0,0.0,0.11203226529240422,0.11203226529240422,0.0,0.0,0.0,0.05601613264620211,0.05601613264620211,0.0,0.0,0.0,0.3921129285234147,14,0.7842258570468295,7,6
62250,Courrières,10199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804882831650162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921953132660065,5,0.4902441415825081,4,2
62318,Étaples,10930,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0.0,0.0,0.0,0.18298261665141813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149130832570906,0.09149130832570906,0.18298261665141813,0.0,0.0,0.4574565416285453,11,1.0064043915827996,5,5
62413,Harnes,12317,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08118860112040269,0.08118860112040269,0.0,0.0,0.0,0.0,0.08118860112040269,0.32475440448161075,0.0,0.0,0.40594300560201346,12,0.9742632134448324,5,5
62525,Longuenesse,10568,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.09462528387585163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09462528387585163,0.0,0.0,0.0,0.47312641937925815,7,0.6623769871309614,5,3
62548,Marck,10494,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952925481227368,0.0,0.0,0.0,0.2858776443682104,4,0.3811701924909472,3,2
62570,Méricourt,11431,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08748141020033243,0.0,0.0,0.0,0.0,0.0,0.08748141020033243,0.0,0.0,0.0,0.2624442306009973,5,0.43740705100166216,3,3
62617,Nœux-les-Mines,11520,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08680555555555555,0.1736111111111111,0.0,0.0,0.0,0.0,0.08680555555555555,0.08680555555555555,0.0,0.0,0.5208333333333334,11,0.954861111111111,6,5
62637,Oignies,10210,2,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,4,0.0,0.0979431929480901,0.0,0.0,0.0,0.0,0.0,0.2938295788442703,0.0,0.0,0.0979431929480901,0.0,0.0,0.0979431929480901,0.0,0.0,0.0,0.3917727717923604,10,0.9794319294809011,4,5
62643,Outreau,13270,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07535795026375282,0.0,0.0,0.0,0.0,0.07535795026375282,0.0,0.0,0.0,0.0,0.452147701582517,8,0.6028636021100225,6,3
62758,Saint-Martin-Boulogne,10999,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,5,0.09091735612328393,0.09091735612328393,0.0,0.18183471224656786,0.0,0.0,0.09091735612328393,0.0,0.0,0.0,0.0,0.0,0.0,0.09091735612328393,0.09091735612328393,0.0,0.0,0.4545867806164197,12,1.091008273479407,5,7
62765,Saint-Omer,14661,2,2,1,1,2,0,1,0,0,6,1,0,0,0,1,2,0,0,7,0.1364163426778528,0.0682081713389264,0.0682081713389264,0.1364163426778528,0.0,0.0682081713389264,0.0,0.0,0.40924902803355845,0.0682081713389264,0.0,0.0,0.0,0.0682081713389264,0.1364163426778528,0.0,0.0,0.4774571993724848,24,1.6369961121342338,7,10
63014,Aubière,10211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958672020370189,0.09793360101850945,0.0,0.0,0.29380080305552836,6,0.5876016061110567,3,3
